,id,nombre,url_link,url_site,DA,DF,DR,PA,UR,trust_flow,is_mine,is_offer,max_links,peffer_pvp,ppvp,visits_month,sponsored_mark,language,blog_topics,country,link_type,medioTematico,medioTipo,model
505,4384,Hamburg-Magazine,https://www.hamburg-magazin.de/,https://panel.teblogueo.com/medios,45.0,38.0,,43.0,,46.0,False,False,1.0,1273.08,1248.36,91300.0,False,,,,,,,blogs.blog
506,4388,La Gazzetta di Lucca,https://www.lagazzettadilucca.it/,https://panel.teblogueo.com/medios,51.0,41.0,,43.0,,24.0,False,False,2.0,249.26,249.26,129000.0,False,,,,,,,blogs.blog
507,4405,Superhitideas,https://www.superhitideas.com,https://panel.teblogueo.com/medios,26.0,39.0,,43.0,,7.0,False,False,1.0,156.56,166.86,8600.0,False,,,,,,,blogs.blog
508,4412,Instaloverz,https://www.instaloverz.com,https://panel.teblogueo.com/medios,34.0,37.0,,43.0,,4.0,False,False,1.0,156.56,166.86,9700.0,False,,,,,,,blogs.blog
509,4556,Todocircuito,https://www.todocircuito.com/,https://panel.teblogueo.com/medios,49.0,36.0,,43.0,,11.0,False,False,1.0,269.86,269.86,762000.0,False,,,,,,,blogs.blog
510,4737,Adoosimg,https://adoosimg.com/,https://panel.teblogueo.com/medios,56.0,29.0,,43.0,,5.0,False,False,1.0,135.96,141.11,,False,,,,,,,blogs.blog
511,4747,Ayuda Ley Protección Datos,https://ayudaleyprotecciondatos.es,https://panel.teblogueo.com/medios,44.0,38.0,,43.0,,23.0,False,False,2.0,311.06,352.26,297000.0,False,,,,,,,blogs.blog
512,4770,El Cierre Digital,https://elcierredigital.com/,https://panel.teblogueo.com/medios,55.0,26.0,,43.0,,19.0,False,False,3.0,166.86,177.16,271900.0,False,,,,,,,blogs.blog
513,4845,Mediterráneo Digital,https://www.mediterraneodigital.com,https://panel.teblogueo.com/medios,54.0,45.0,,43.0,,20.0,False,False,1.0,105.06,125.66,1160000.0,False,,,,,,,blogs.blog
514,4892,Puerto Plata Digital,https://puertoplatadigital.com,https://panel.teblogueo.com/medios,31.0,36.0,,43.0,,18.0,False,False,1.0,81.37,81.37,59900.0,False,,,,,,,blogs.blog
515,4918,El Viajero Feliz,https://elviajerofeliz.com/,https://panel.teblogueo.com/medios,45.0,38.0,,43.0,,13.0,False,False,1.0,94.76,94.76,746000.0,False,,,,,,,blogs.blog
516,4959,un Profesor - No Follow,https://www.unprofesor.com/,https://panel.teblogueo.com/medios,49.0,40.0,,43.0,,15.0,False,False,1.0,166.86,167.89,1500000.0,False,,,,,,,blogs.blog
517,5073,La PS4,https://www.laps4.com/,https://panel.teblogueo.com/medios,57.0,59.0,,43.0,,32.0,False,False,1.0,949.66,949.66,459000.0,False,,,,,,,blogs.blog
518,5184,Periódico de Ibiza y Formentera,https://www.periodicodeibiza.es/,https://panel.teblogueo.com/medios,58.0,49.0,,43.0,,27.0,False,False,1.0,125.66,125.66,712000.0,False,,,,,,,blogs.blog
519,5191,El Mercurio,https://elmercurio.com.mx/,https://panel.teblogueo.com/medios,54.0,36.0,,43.0,,13.0,False,False,2.0,116.39,125.66,106000.0,False,,,,,,,blogs.blog
520,5603,tricksbystg.org,https://tricksbystg.org/,https://panel.teblogueo.com/medios,26.0,14.0,,43.0,,11.0,False,False,1.0,166.86,177.16,,False,,,,,,,blogs.blog
521,6935,Noticias del Mundo en Español,https://noticiasdelmundo.news/,https://panel.teblogueo.com/medios,41.0,38.0,,43.0,,11.0,False,False,3.0,146.26,177.16,,False,,,,,,,blogs.blog
522,7043,Puerto Plata Digital,https://puertoplatadigital.com/igital,https://panel.teblogueo.com/medios,34.0,37.0,,43.0,,18.0,False,False,2.0,174.07,179.22,,False,,,,,,,blogs.blog
523,7057,THE MAGIC HOROSCOPE,http://themagichoroscope.com/,https://panel.teblogueo.com/medios,41.0,46.0,,43.0,,22.0,False,False,2.0,537.66,563.41,,False,,,,,,,blogs.blog
524,7071,IndyRock Magazine,https://indyrock.es,https://panel.teblogueo.com/medios,45.0,31.0,,43.0,,26.0,False,False,3.0,115.36,125.66,,False,,,,,,,blogs.blog
525,7783,Cazador de viajes,https://cazadordeviajes.com,https://panel.teblogueo.com/medios,59.0,22.0,,43.0,,9.0,False,False,3.0,47.38,53.56,,False,,,,,,,blogs.blog
526,11494,BusinessCol,http://businesscol.com/,https://panel.teblogueo.com/medios,51.0,22.0,,43.0,,26.0,False,False,2.0,89.61,115.36,,False,,,,,,,blogs.blog
527,70,Grandes Medios,https://grandesmedios.com/,https://panel.teblogueo.com/medios,54.0,34.0,,42.0,,13.0,False,False,4.0,66.95,84.46,228300.0,False,,,,,,,blogs.blog
528,250,Estarguapas,https://www.estarguapas.com/,https://panel.teblogueo.com/medios,49.0,36.0,,42.0,,8.0,False,False,2.0,208.06,228.66,28800.0,False,,,,,,,blogs.blog
529,264,Decoración Sueca,https://decoracionsueca.com/,https://panel.teblogueo.com/medios,34.0,21.0,,42.0,,8.0,False,False,4.0,105.06,125.66,750.0,False,,,,,,,blogs.blog
530,266,Arquitectura Ideal,https://arquitecturaideal.com/,https://panel.teblogueo.com/medios,39.0,28.0,,42.0,,18.0,False,False,4.0,146.26,177.16,6500.0,False,,,,,,,blogs.blog
531,270,Juguetes,https://www.juguetes.org/,https://panel.teblogueo.com/medios,46.0,25.0,,42.0,,18.0,False,False,4.0,94.76,105.06,,False,,,,,,,blogs.blog
532,272,Videodecoracion,https://videodecoracion.com/,https://panel.teblogueo.com/medios,27.0,26.0,,42.0,,18.0,False,False,4.0,94.76,105.06,500.0,False,,,,,,,blogs.blog
533,275,Bebes y embarazos,https://bebesyembarazos.com/,https://panel.teblogueo.com/medios,46.0,30.0,,42.0,,14.0,False,False,4.0,105.06,125.66,,False,,,,,,,blogs.blog
534,277,Messenger.es,https://messenger.es/,https://panel.teblogueo.com/medios,41.0,26.0,,42.0,,19.0,False,False,4.0,94.76,105.06,909.0,False,,,,,,,blogs.blog
535,283,Wordpress Directo,https://wpdirecto.com/,https://panel.teblogueo.com/medios,31.0,26.0,,42.0,,17.0,False,False,4.0,105.06,125.66,4300.0,False,,,,,,,blogs.blog
536,299,Adventure Travel Blog,https://www.fourjandals.com/,https://panel.teblogueo.com/medios,38.0,28.0,,42.0,,14.0,False,False,4.0,311.06,331.66,500.0,False,,,,,,,blogs.blog
537,428,Linux Hispano,https://linuxhispano.net,https://panel.teblogueo.com/medios,39.0,24.0,,42.0,,21.0,False,False,2.0,63.86,69.01,11600.0,False,,,,,,,blogs.blog
538,470,Emprender fácil,https://www.emprender-facil.com,https://panel.teblogueo.com/medios,42.0,37.0,,42.0,,9.0,False,False,1.0,177.16,208.06,136000.0,False,,,,,,,blogs.blog
539,595,Aguas Digital,https://www.aguasdigital.com,https://panel.teblogueo.com/medios,52.0,48.0,,42.0,,12.0,False,False,3.0,162.74,197.76,13600.0,False,,,,,,,blogs.blog
540,597,CBTelevisión,https://cbtelevision.com.mx/,https://panel.teblogueo.com/medios,51.0,29.0,,42.0,,16.0,False,False,4.0,162.74,202.91,146500.0,False,,,,,,,blogs.blog
541,644,Manualidades con foamy,https://manualidadesconfoamy.com,https://panel.teblogueo.com/medios,22.0,15.0,,42.0,,1.0,False,False,2.0,42.02,44.08,1100.0,False,,,,,,,blogs.blog
542,658,Tu Casa Bonita,https://tucasabonita.es/,https://panel.teblogueo.com/medios,27.0,20.0,,42.0,,4.0,False,False,2.0,46.97,49.03,9600.0,False,,,,,,,blogs.blog
543,673,Ecos del Combeima,https://www.ecosdelcombeima.com/,https://panel.teblogueo.com/medios,48.0,31.0,,42.0,,37.0,False,False,4.0,81.37,84.46,80600.0,False,,,,,,,blogs.blog
544,753,Culturaencadena,https://www.culturaencadena.com/,https://panel.teblogueo.com/medios,47.0,32.0,,42.0,,18.0,False,False,1.0,84.98,87.55,530500.0,False,,,,,,,blogs.blog
545,794,Ecointeligencia,https://www.ecointeligencia.com,https://panel.teblogueo.com/medios,53.0,28.0,,42.0,,13.0,False,False,1.0,177.16,208.06,10400.0,False,,,,,,,blogs.blog
546,973,Primum Game,https://primumgame.com,https://panel.teblogueo.com/medios,20.0,26.0,,42.0,,4.0,False,False,1.0,44.29,49.44,,False,,,,,,,blogs.blog
547,1159,PSPStation,https://pspstation.org,https://panel.teblogueo.com/medios,39.0,34.0,,42.0,,16.0,False,False,4.0,94.76,105.06,60500.0,False,,,,,,,blogs.blog
548,1329,Quondos,https://quondos.com/,https://panel.teblogueo.com/medios,48.0,33.0,,42.0,,14.0,False,False,4.0,208.06,280.16,15900.0,False,,,,,,,blogs.blog
549,1505,Entrenamiento,https://www.entrenamiento.com,https://panel.teblogueo.com/medios,53.0,30.0,,42.0,,8.0,False,False,2.0,213.21,233.81,170000.0,False,,,,,,,blogs.blog
550,1679,Libros Aguilar,https://www.librosaguilar.com/,https://panel.teblogueo.com/medios,55.0,23.0,,42.0,,14.0,False,False,4.0,47.38,53.56,3900.0,False,,,,,,,blogs.blog
551,1806,Tecnobits,https://tecnobits.xyz,https://panel.teblogueo.com/medios,33.0,6.0,,42.0,,8.0,False,False,1.0,99.91,110.21,,False,,,,,,,blogs.blog
552,1824,SOCIALetic,https://www.socialetic.com,https://panel.teblogueo.com/medios,43.0,35.0,,42.0,,13.0,False,False,3.0,58.71,63.86,3800.0,False,,,,,,,blogs.blog
553,2004,Hidrocalido,https://www.hidrocalidodigital.com/,https://panel.teblogueo.com/medios,53.0,32.0,,42.0,,20.0,False,False,3.0,146.26,187.46,85100.0,False,,,,,,,blogs.blog
554,2012,Diario de Colima,https://www.diariodecolima.com/,https://panel.teblogueo.com/medios,57.0,31.0,,42.0,,36.0,False,False,3.0,156.56,202.91,214100.0,False,,,,,,,blogs.blog
555,2051,Soy maratonista,https://www.soymaratonista.com/,https://panel.teblogueo.com/medios,43.0,39.0,,42.0,,17.0,False,False,2.0,79.31,135.96,35900.0,False,,,,,,,blogs.blog
556,2070,Vivimos la Noticia,https://vivimoslanoticia.cl/,https://panel.teblogueo.com/medios,45.0,30.0,,42.0,,12.0,False,False,2.0,341.96,383.16,152000.0,False,,,,,,,blogs.blog
557,2076,Pluralidadz,https://pluralidadz.com/,https://panel.teblogueo.com/medios,33.0,27.0,,42.0,,6.0,False,False,2.0,103.0,113.3,177400.0,False,,,,,,,blogs.blog
558,2103,Vida Positiva,https://www.vidapositiva.com/,https://panel.teblogueo.com/medios,39.0,28.0,,42.0,,18.0,False,False,3.0,105.06,135.96,13300.0,False,,,,,,,blogs.blog
559,2108,El digital de Canarias,https://www.eldigitaldecanarias.net/,https://panel.teblogueo.com/medios,39.0,32.0,,42.0,,15.0,False,False,1.0,53.56,72.1,9700.0,False,,,,,,,blogs.blog
560,2113,La Roja deportes,https://www.larojadeportes.cl/,https://panel.teblogueo.com/medios,31.0,25.0,,42.0,,5.0,False,False,2.0,228.66,249.26,,False,,,,,,,blogs.blog
561,2300,Liga Fútbol,https://www.ligafutbol.net/,https://panel.teblogueo.com/medios,47.0,14.0,,42.0,,5.0,False,False,2.0,115.36,135.96,500.0,False,,,,,,,blogs.blog
562,2379,Joblers,https://www.joblers.net/,https://panel.teblogueo.com/medios,38.0,36.0,,42.0,,8.0,False,False,1.0,146.26,146.26,3000.0,False,,,,,,,blogs.blog
563,2428,Segovia al día,https://segoviaaldia.es/,https://panel.teblogueo.com/medios,40.0,17.0,,42.0,,22.0,False,False,2.0,58.71,74.16,5470.0,False,,,,,,,blogs.blog
564,2559,XIXERONE,https://xixerone.com/,https://panel.teblogueo.com/medios,47.0,25.0,,42.0,,9.0,False,False,1.0,146.26,177.16,20100.0,False,,,,,,,blogs.blog
565,2562,Ceuta al día,https://www.ceutaldia.com/,https://panel.teblogueo.com/medios,50.0,36.0,,42.0,,39.0,False,False,2.0,105.06,125.66,171000.0,False,,,,,,,blogs.blog
566,2596,Diario de Arousa,https://www.diariodearousa.com/,https://panel.teblogueo.com/medios,51.0,38.0,,42.0,,46.0,False,False,2.0,115.36,115.36,448000.0,True,,,,,,,blogs.blog
567,2612,Tu web de cero,https://tuwebdecero.com/,https://panel.teblogueo.com/medios,39.0,24.0,,42.0,,13.0,False,False,2.0,202.91,228.66,20500.0,False,,,,,,,blogs.blog
568,2629,Consola y Tablero,https://consolaytablero.com/,https://panel.teblogueo.com/medios,38.0,31.0,,42.0,,11.0,False,False,4.0,63.86,69.01,16500.0,False,,,,,,,blogs.blog
569,2703,PasionMovil,https://www.pasionmovil.com,https://panel.teblogueo.com/medios,62.0,61.0,,42.0,,11.0,False,False,3.0,141.11,177.16,30800.0,True,,,,,,,blogs.blog
570,2711,Desenredando la red,https://desenredandolared.com/,https://panel.teblogueo.com/medios,39.0,33.0,,42.0,,15.0,False,False,2.0,81.37,84.46,23100.0,False,,,,,,,blogs.blog
571,2793,Prensa Corazon,https://www.prensacorazon.com,https://panel.teblogueo.com/medios,38.0,22.0,,42.0,,7.0,False,False,1.0,125.66,125.66,,False,,,,,,,blogs.blog
572,2796,Tecnyo,https://www.tecnyo.com,https://panel.teblogueo.com/medios,35.0,20.0,,42.0,,10.0,False,False,1.0,125.66,125.66,,False,,,,,,,blogs.blog
573,2799,Es la Tele,https://www.eslatele.com,https://panel.teblogueo.com/medios,41.0,16.0,,42.0,,7.0,False,False,1.0,125.66,125.66,1400.0,False,,,,,,,blogs.blog
574,2817,Blog Decoraciones,https://blogdecoraciones.com,https://panel.teblogueo.com/medios,38.0,20.0,,42.0,,4.0,False,False,1.0,187.46,187.46,9200.0,False,,,,,,,blogs.blog
575,2821,Estrenocasa,https://www.estrenocasa.com,https://panel.teblogueo.com/medios,29.0,19.0,,42.0,,6.0,False,False,1.0,228.66,228.66,137000.0,False,,,,,,,blogs.blog
576,2839,Espacio Libros,https://www.espaciolibros.com,https://panel.teblogueo.com/medios,34.0,24.0,,42.0,,9.0,False,False,1.0,331.66,331.66,89400.0,False,,,,,,,blogs.blog
577,3047,Redpres Noticias,https://www.redpres.com/,https://panel.teblogueo.com/medios,43.0,28.0,,42.0,,18.0,False,False,4.0,32.96,35.02,2500.0,True,,,,,,,blogs.blog
578,3102,Homify FR,https://homify.fr,https://panel.teblogueo.com/medios,41.0,67.0,,42.0,,24.0,False,False,2.0,537.66,589.16,57300.0,True,,,,,,,blogs.blog
579,3108,Homify BR,https://www.homify.com.br,https://panel.teblogueo.com/medios,52.0,70.0,,42.0,,21.0,False,False,2.0,383.16,434.66,264800.0,False,,,,,,,blogs.blog
580,3203,Um Como - NoFollow,https://www.umcomo.com.br/,https://panel.teblogueo.com/medios,75.0,39.0,,42.0,,22.0,False,False,1.0,177.16,177.16,804600.0,False,,,,,,,blogs.blog
581,3208,La Crónica de Salamanca,https://lacronicadesalamanca.com/,https://panel.teblogueo.com/medios,47.0,39.0,,42.0,,18.0,False,False,2.0,115.36,115.36,190000.0,False,,,,,,,blogs.blog
582,3216,FormulaF1,https://formulaf1.es,https://panel.teblogueo.com/medios,43.0,34.0,,42.0,,40.0,False,False,1.0,475.86,486.16,34500.0,False,,,,,,,blogs.blog
583,3225,Tatuantes,https://www.tatuantes.com/,https://panel.teblogueo.com/medios,52.0,28.0,,42.0,,21.0,False,False,1.0,527.36,537.66,139200.0,False,,,,,,,blogs.blog
584,3238,Impacto CNA,https://impactocna.com/,https://panel.teblogueo.com/medios,43.0,32.0,,42.0,,11.0,False,False,4.0,43.26,48.41,,False,,,,,,,blogs.blog
585,3239,Colombia es Pasión,https://www.colombiaespasion.com/,https://panel.teblogueo.com/medios,43.0,19.0,,42.0,,14.0,False,False,4.0,43.26,48.41,,False,,,,,,,blogs.blog
586,3245,Móvil Forum,https://movilforum.com,https://panel.teblogueo.com/medios,49.0,37.0,,42.0,,33.0,False,False,2.0,733.36,743.66,590000.0,False,,,,,,,blogs.blog
587,3261,Recursos de Autoayuda,https://www.recursosdeautoayuda.com,https://panel.teblogueo.com/medios,51.0,35.0,,42.0,,38.0,False,False,2.0,578.86,589.16,110300.0,False,,,,,,,blogs.blog
588,3274,Mundo Perros,https://www.mundoperros.es/,https://panel.teblogueo.com/medios,45.0,31.0,,42.0,,17.0,False,False,2.0,475.86,486.16,54000.0,False,,,,,,,blogs.blog
589,3279,Evocars Magazin,https://www.evocars-magazin.de/,https://panel.teblogueo.com/medios,34.0,39.0,,42.0,,18.0,False,False,1.0,840.48,815.76,9100.0,False,,,,,,,blogs.blog
590,3282,Polemb,https://www.polemb.net/,https://panel.teblogueo.com/medios,52.0,43.0,,42.0,,39.0,False,False,2.0,151.41,151.41,3100.0,False,,,,,,,blogs.blog
591,3285,NEX24 News,https://nex24.news/,https://panel.teblogueo.com/medios,46.0,52.0,,42.0,,15.0,False,False,1.0,356.38,331.66,13700.0,False,,,,,,,blogs.blog
592,3295,Girona Notícies,https://gironanoticies.com/,https://panel.teblogueo.com/medios,41.0,39.0,,42.0,,37.0,False,False,1.0,146.26,146.26,8700.0,False,,,,,,,blogs.blog
593,4126,Cosmetik,https://www.cosmetik.es/,https://panel.teblogueo.com/medios,41.0,34.0,,42.0,,12.0,False,False,2.0,228.66,331.66,5070.0,False,,,,,,,blogs.blog
594,4396,Amor amargo,https://www.amoramargo.com/,https://panel.teblogueo.com/medios,44.0,24.0,,42.0,,9.0,False,False,1.0,69.01,74.16,213000.0,False,,,,,,,blogs.blog
595,4510,Finect,https://www.finect.com/,https://panel.teblogueo.com/medios,59.0,46.0,,42.0,,26.0,False,False,1.0,1310.16,1310.16,886000.0,False,,,,,,,blogs.blog
596,4544,Seguimiento,https://seguimiento.co/,https://panel.teblogueo.com/medios,51.0,35.0,,42.0,,13.0,False,False,1.0,112.27,112.27,970000.0,False,,,,,,,blogs.blog
597,4554,Nostresport,https://nostresport.com/,https://panel.teblogueo.com/medios,37.0,18.0,,42.0,,25.0,False,False,2.0,84.46,94.76,1900.0,False,,,,,,,blogs.blog
598,4560,Granada Digital,https://www.granadadigital.es/,https://panel.teblogueo.com/medios,56.0,46.0,,42.0,,32.0,False,False,1.0,228.66,228.66,330800.0,False,,,,,,,blogs.blog
599,4566,En Castilla La Mancha (ENCLM),https://www.encastillalamancha.es/,https://panel.teblogueo.com/medios,56.0,37.0,,42.0,,17.0,False,False,1.0,331.66,331.66,211400.0,False,,,,,,,blogs.blog
600,4574,La Voz de Almería,https://www.lavozdealmeria.com/,https://panel.teblogueo.com/medios,65.0,43.0,,42.0,,39.0,False,False,1.0,455.26,455.26,992900.0,False,,,,,,,blogs.blog
601,4714,Tipsfor Mobile,https://www.tipsformobile.com/,https://panel.teblogueo.com/medios,68.0,32.0,,42.0,,15.0,False,False,1.0,141.11,146.26,,False,,,,,,,blogs.blog
602,4851,Help Consumatori,https://www.helpconsumatori.it/,https://panel.teblogueo.com/medios,53.0,27.0,,42.0,,27.0,False,False,2.0,166.86,166.86,12800.0,False,,,,,,,blogs.blog
603,4882,Los Mocanos,https://losmocanos.com,https://panel.teblogueo.com/medios,26.0,27.0,,42.0,,9.0,False,False,1.0,63.86,63.86,70400.0,False,,,,,,,blogs.blog
604,4937,"Dir&Ge, Directivos y Gerentes",https://directivosygerentes.es/,https://panel.teblogueo.com/medios,51.0,32.0,,42.0,,20.0,False,False,1.0,177.16,177.16,8070.0,True,,,,,,,blogs.blog
605,4942,"Jardinería, Plantas y Flores",https://jardineriaplantasyflores.com/,https://panel.teblogueo.com/medios,39.0,27.0,,42.0,,16.0,False,False,1.0,63.86,63.86,210000.0,False,,,,,,,blogs.blog
606,4961,Um Como - Sponsored,https://www.umcomo.com.br/,https://panel.teblogueo.com/medios,74.0,40.0,,42.0,,22.0,False,False,1.0,331.66,332.69,804600.0,False,,,,,,,blogs.blog
607,4979,Off Road,http://www.off-road.de/de/home/,https://panel.teblogueo.com/medios,38.0,33.0,,42.0,,44.0,False,False,2.0,407.88,383.16,2940.0,False,,,,,,,blogs.blog
608,5039,Pagina 66,https://pagina66.com/,https://panel.teblogueo.com/medios,40.0,14.0,,42.0,,17.0,False,False,1.0,89.61,89.61,355000.0,False,,,,,,,blogs.blog
609,5117,Coches77 - No Follow,https://coches.km77.com/,https://panel.teblogueo.com/medios,70.0,31.0,,42.0,,15.0,False,False,1.0,537.66,537.66,8460.0,False,,,,,,,blogs.blog
610,5125,Dream Alcalá,https://www.dream-alcala.com/,https://panel.teblogueo.com/medios,48.0,37.0,,42.0,,26.0,False,False,1.0,228.66,228.66,230000.0,False,,,,,,,blogs.blog
611,5138,Almería 360,https://almeria360.com/,https://panel.teblogueo.com/medios,50.0,33.0,,42.0,,18.0,False,False,1.0,115.36,120.51,22300.0,False,,,,,,,blogs.blog
612,5154,Economía de Hoy,https://www.economiadehoy.es/,https://panel.teblogueo.com/medios,46.0,41.0,,42.0,,20.0,False,False,1.0,146.26,146.26,38900.0,False,,,,,,,blogs.blog
613,5327,Silja Paul,https://siljapaul.de/,https://panel.teblogueo.com/medios,55.0,32.0,,42.0,,0.0,False,False,2.0,253.38,280.16,526.0,False,,,,,,,blogs.blog
614,5328,News Troy,https://newstroy.org/,https://panel.teblogueo.com/medios,61.0,30.0,,42.0,,4.0,False,False,2.0,73.13,105.06,2860.0,False,,,,,,,blogs.blog
615,5348,A Trendy Experience,https://www.atrendyexperience.com/,https://panel.teblogueo.com/medios,21.0,34.0,,42.0,,14.0,False,False,1.0,166.86,177.16,19400.0,False,,,,,,,blogs.blog
616,5372,Comprar Acciones de Bolsa,https://compraraccionesdebolsa.com/,https://panel.teblogueo.com/medios,34.0,19.0,,42.0,,6.0,False,False,2.0,99.91,100.94,103000.0,False,,,,,,,blogs.blog
617,5416,techflog.com,https://techflog.com/,https://panel.teblogueo.com/medios,56.0,24.0,,42.0,,12.0,False,False,1.0,156.56,177.16,,False,,,,,,,blogs.blog
618,6249,Diário de Trás-os Montes,https://www.diariodetrasosmontes.com/,https://panel.teblogueo.com/medios,35.0,0.0,,42.0,,0.0,False,False,2.0,280.16,281.19,17200.0,False,,,,,,,blogs.blog
619,6470,techsgreat,https://techsgreat.com/,https://panel.teblogueo.com/medios,63.0,26.0,,42.0,,8.0,False,False,1.0,166.86,177.16,,False,,,,,,,blogs.blog
620,6627,Techie Knows,https://techieknows.com/,https://panel.teblogueo.com/medios,53.0,26.0,,42.0,,6.0,False,False,1.0,141.11,151.41,,False,,,,,,,blogs.blog
621,7054,CATALUNYA DIARI,http://catalunyadiari.com/,https://panel.teblogueo.com/medios,50.0,61.0,,42.0,,19.0,False,False,2.0,640.66,743.66,,False,,,,,,,blogs.blog
622,7346,fanfic.es,https://fanfic.es/,https://panel.teblogueo.com/medios,42.0,28.0,,42.0,,33.0,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
623,7619,zaratechs.com,https://zaratechs.com/,https://panel.teblogueo.com/medios,55.0,41.0,,42.0,,14.0,False,False,2.0,63.86,84.46,,False,,,,,,,blogs.blog
624,7623,Los Ojos de Hipatia,https://losojosdehipatia.com.es/,https://panel.teblogueo.com/medios,47.0,22.0,,42.0,,14.0,False,False,4.0,38.11,43.26,,False,,,,,,,blogs.blog
625,7769,Felices Vacaciones,https://www.felicesvacaciones.es/blog/,https://panel.teblogueo.com/medios,48.0,33.0,,42.0,,24.0,False,False,1.0,32.96,326.51,,False,,,,,,,blogs.blog
626,7797,HispaBloggers,https://www.hispabloggers.com,https://panel.teblogueo.com/medios,33.0,26.0,,42.0,,19.0,False,False,1.0,53.56,58.71,,False,,,,,,,blogs.blog
627,7798,Desde Soria,https://www.desdesoria.es/,https://panel.teblogueo.com/medios,46.0,36.0,,42.0,,17.0,False,False,2.0,125.66,156.56,,False,,,,,,,blogs.blog
